6	中性快乐<p>无视就好…等她们长大了也会觉得自己很可笑吧<\p>
1	中性悲伤<p>哈哈喜欢鹿之前我也是博爱党<\p>
1	爱爱爱<p>安东，是跟南开大学那个美女表白么？哈哈，勇气可嘉，加油哦<\p>
6	中性中性中性<p>你娃娃这就是虚情假意了撒<\p>
1	快乐爱中性<p>好啊好啊我觉得你喜欢虫哈哈<\p>
6	厌恶厌恶<p>看抑郁了那就吃'<\p>
2	爱爱爱<p>哈哈哈，反正默唱的真的特别好听<\p>
2	中性爱<p>嗯嗯，自由行很舒适，玩的开心哟<\p>
6	悲伤中性悲伤<p>明天零下十度   除了在床上别的可能没什么好地方去<\p>
6	快乐中性<p>你瞎说！我才八岁半个九！<\p>
4	快乐中性快乐<p>我是连不敢看的你还去看真的是我同学说吓死人了<\p>
1	厌恶厌恶厌恶<p>哈哈，我之前就是一个直销团队的讲师，哪些话术我最了解了<\p>
6	中性中性<p>等你有了孩子再嘴硬吧<\p>
6	中性中性<p>不是啊就是加起来~<\p>
6	中性中性中性中性中性<p>哼，小心你们明天下暴雨<\p>
6	中性中性<p>我已经表达的很清楚了只是您没有看懂<\p>
6	中性中性<p>现在只剩反萨德的了，估计上来的也好不到哪儿去<\p>
5	厌恶厌恶<p>再说我国教育不还培养出了你这么优秀的清华学生吗<\p>
5	厌恶厌恶厌恶厌恶<p>还是你开心就好咯，反正到底怎么样都不知道，所以你随意咯<\p>
6	爱中性<p>海滨实在不可思议，你去查查照片什么的看你那年元旦干什么去了<\p>
5	中性悲伤<p>你真是粗鲁你大半夜洗个屁衣服啊<\p>
6	快乐中性<p>正常啊。毕竟你得先有money才行嘛，所以现在就得工作。ok啦，反正又不急，慢慢来。<\p>
6	中性快乐<p>我一匹配就不行了不知道是我太坑还是队友坑你在哪区呀<\p>
5	厌恶厌恶厌恶<p>请问您的素质在哪，不想和这种垃圾人说话不喷不爽是不是<\p>
6	爱爱<p>恩，其实和论语一样都是故事和语录<\p>
6	中性中性<p>死皮赖脸了可是没和好<\p>
6	快乐快乐快乐<p>因为都没人正式上班呢。我们单位就我一个人，他们都是当地的，都回家了。<\p>
6	爱爱<p>万老师现在成都？<\p>
6	中性害怕中性<p>我听别人说的  哦是从屁股里面爬出来透气<\p>
6	中性爱<p>我又听到不和谐的声音了，你又不爱我了<\p>
6	爱中性中性<p>好吧，我是想看好方便囤货<\p>
6	中性中性中性<p>那有，我可没说你坏<\p>
1	爱爱<p>啊哈哈哈哈我看看马云粑粑会不会继续爱我<\p>
6	爱爱爱<p>好吧明天请叫我熊猫<\p>
6	悲伤中性<p>就是说一加五没特点，原地踏步就是退步。但是一加三系列的确不错啊<\p>
2	爱快乐<p>天气逐渐好起来了生活也要逐渐好起来<\p>
6	中性中性<p>快要准备了有点怕怕你啥时候有回来呀要定居那边了吗<\p>
3	中性快乐<p>主要学校太乡下了，离市区实在太远了，来回车程坐坐都会累死人！<\p>
1	中性中性<p>哈哈哈笑死我了我的锅<\p>
6	中性中性中性<p>把链接放上去，我去拍。不退不换可以接受<\p>
2	中性中性<p>事呀！在那里可高兴了！而且玩的特别好！<\p>
6	中性中性<p>嗯，用户体验是最矛盾问题。<\p>
2	爱快乐<p>你的厨艺也超棒哒，做的食物都好可爱啊<\p>
6	爱中性中性<p>周末好玲儿她是去有事想顺便看看，其它地方就再等机会啦<\p>
3	中性中性<p>也就炒炒青菜啥的，我都饿的面黄肌瘦了<\p>
1	爱快乐<p>美国也要偏远地区开开哈哈纽约也容易蹭行行<\p>
6	中性中性<p>难得见点血，挺稀奇的，拍照留念啊～～～<\p>
6	爱快乐<p>都是自生自灭的东西<\p>
2	中性中性中性<p>那肯定也有没有家的啊，加油你可以的<\p>
2	快乐中性<p>是的呀丰收好聪明<\p>
6	中性快乐<p>原来是这样…你真机智我说你怎么会说鸭鸭这种话<\p>
6	中性中性<p>快了，快了，不桌急<\p>
6	中性中性<p>吃了早饭又睡了，刚醒，两个去上学了，一个在家。醒来都觉得是在做梦<\p>
6	爱悲伤<p>正在重新开始，虽然一切也很辛苦，不过会有好的一天<\p>
1	中性快乐<p>过期待啊~！<\p>
2	爱爱<p>#郑爽明星团年饭#所有版版的心愿<\p>
6	爱中性中性<p>一个个都成精了，小心不要被他们骗<\p>
6	爱中性<p>是的刚刚拍了就发了<\p>
1	爱爱<p>记下了谢谢推荐～<\p>
2	中性中性<p>可以啊，过得挺充实嘛，以后兼职带我一个啊<\p>
1	爱爱<p>我是被太阳刺到眼睛醒的舒服<\p>
6	爱中性<p>抱歉，曲库里没有这首歌<\p>
5	厌恶厌恶<p>对啊今天去庙会一堆村咖<\p>
1	中性爱<p>好呢好呢你好好工作哦，撸起袖子加油干哈哈哈。<\p>
6	爱爱<p>我觉得是该训练蹲肩膀了<\p>
6	快乐中性<p>没有吖音乐是其中—课而且是学心里的<\p>
6	爱中性<p>面包含水量还可以，切的时候不硬，不过又加奶酪培根烤了一遍皮就脆脆的了。<\p>
2	爱快乐<p>的确啊，大家都是菇娘~人地会缝缝补补，俺只会弄破衣服<\p>
6	中性爱快乐<p>我是手机坏了！用惯了<\p>
1	爱中性<p>哎哟哈哈哈哈哈不要nian<\p>
2	爱爱<p>哇！！好！支持你！<\p>
6	厌恶厌恶中性<p>平原新区的？那慢慢就发展起来了，！<\p>
6	中性中性<p>那看来今天早晨没睡好估计它也是没睡好<\p>
5	中性中性<p>怎么不可能是火星巨星？你的什么规格太高，是银河系巨星啊，代号冥王星<\p>
2	爱中性<p>好，看来是真爱没错了<\p>
6	爱爱中性<p>跳过了去哪里？<\p>
6	中性中性<p>恩恩，以后放纵日也不能这么吃了，吃撑了对身体不好<\p>
2	中性爱<p>我也觉得好幸福！就是来了重庆一直下雨☔<\p>
6	中性中性<p>必须的啊，刚看到我这边wifi＝2g<\p>
2	中性中性中性<p>那就好～休息休息吧～<\p>
3	快乐中性中性中性<p>我被好几个人这样叫了！我都纳闷了，我是有多老？<\p>
2	爱快乐<p>忍辱负重好好奋斗你卧薪尝胆考试顺利<\p>
3	悲伤悲伤<p>真心不想谈恋爱啊现在<\p>
1	爱中性<p>听众觉得好我就很开心了算给了自己一个交代啦在学校最后一次上台<\p>
6	中性中性<p>只有把自己喂饱了才能好好照顾她们嘛<\p>
6	快乐中性<p>她不是去云南旅游了嘛<\p>
1	爱快乐<p>好的！我明天试着用<\p>
6	中性中性快乐<p>不嗨森，其实更想看他演禽兽非礼妹纸。<\p>
6	中性中性<p>确实比较古老了大概20年前吧但是买应该也是能买到的<\p>
1	中性快乐害怕<p>哈哈那就对了再多吃点长壮些<\p>
5	厌恶厌恶<p>同感～我也是这么认为的<\p>
6	快乐中性<p>我以为还好就是一般<\p>
6	快乐中性中性<p>呵呵,不可能!<\p>
1	中性中性<p>那我就放心啦〜恩！<\p>
2	中性爱中性<p>那得多么帅啊！你怎么知道他的行程？我关注你。我们私下聊聊！<\p>
6	中性中性<p>嘿嘿！是不是变得淑女啦？<\p>
6	中性中性中性<p>好吧！反正我是信了<\p>
1	中性中性<p>感动，让我哭一会<\p>
6	中性中性快乐<p>好！这个可以有！<\p>
6	中性中性中性<p>你这样真的好吗<\p>
6	中性中性<p>本来就在外面贴的，我朋友抽风，买了个威固的顶级膜，还没买保险<\p>
6	中性中性中性<p>清单列起来，一个一个破<\p>
5	厌恶厌恶<p>说的比蜜甜夸你夸上天<\p>
6	中性中性<p>你看不见么难道==<\p>
1	中性爱爱<p>哈，缘分缘分！下次给姐介绍个好对象吧!哈哈<\p>
6	中性中性中性中性<p>哎哟喂，这么牛气呀。<\p>
6	中性中性悲伤中性<p>抖着腿拿工资<\p>
1	快乐快乐<p>哈哈哈还阔以没有味道<\p>
1	中性爱<p>也有人穿的多哈哈，这里就是有人穿棉服有人穿裙子<\p>
5	快乐厌恶<p>就不高兴，昨晚上差点喝大<\p>
6	厌恶中性<p>我妈揍我我都不生气！<\p>
1	中性中性<p>哈哈，还不算吧.只是我有一个万能偶吧.<\p>
2	爱爱<p>他真的是个了不起的人我希望好人有好报<\p>
6	中性快乐快乐<p>偶也准备暑假考呢稀里糊涂的还没有找到太准确的感觉呢<\p>
1	快乐中性快乐<p>那你就和我一样把形象这东西丢了吧，反正也不需要hhhh<\p>
6	中性中性<p>为了你我都违背自然规律了<\p>
6	爱中性<p>爱人系我心目中都好索好正噶<\p>
5	爱厌恶<p>我又没逼你你喜欢，我们米粒爱俪俪还有超哥就好了<\p>
6	中性中性<p>好的，百度了一下，不是什么大问题<\p>
6	中性中性<p>看上去不是剂型问题，每天一次并不诱人<\p>
6	中性厌恶快乐<p>我现在是想买了下一套房子一定跟你讨论软装心得<\p>
2	中性爱<p>挺好的，味道我也挺喜欢，比较清新不闷人<\p>
3	爱中性<p>我女朋友天天以泪洗面太可怜了就再买了一只<\p>
6	中性爱<p>你知道女神是不能用来亵渎的。<\p>
6	悲伤悲伤<p>默默的想问还能抢到票嘛<\p>
1	中性中性<p>哈哈哈哈哈我也这么认为<\p>
1	爱快乐<p>我自己都觉得不要脸<\p>
6	悲伤中性悲伤中性<p>发现得遭的话及时治疗治愈率很高<\p>
6	快乐中性<p>中奖不就是奖那些衣服啊<\p>
6	中性中性<p>你在说什么我还要装模作样听多久<\p>
2	悲伤悲伤悲伤<p>恩，永远爱#俞灏明#<\p>
5	爱爱中性快乐<p>额，邪恶的人类啊！<\p>
1	快乐中性<p>虎牙鸡~么么~太欢乐的时光总是会被定格<\p>
5	快乐快乐<p>你更无情地嘲笑了他！<\p>
1	爱悲伤<p>你别说，一有人夸我还挺高兴哈哈哈哈哈<\p>
5	厌恶中性厌恶<p>方正我3t体验有半年了感觉不太好<\p>
6	爱中性<p>还有比较熟的一部可能是meetjoeblack第六感生死缘，布拉德·皮特演爱吃花生酱的死神，他演死神要带走的人。<\p>
1	中性中性<p>哈哈，从大西北带回点沙子！<\p>
6	中性爱<p>毕竟mate和p是亲儿子啊<\p>
6	中性中性悲伤<p>你怎么说的这么对呢！好吧！我决定明天的相亲我不去了！<\p>
2	中性爱<p>看当你沉睡时就喜欢他<\p>
6	中性中性爱<p>总是要经历的嘛<\p>
5	爱厌恶<p>当年可讨厌阿碧了<\p>
5	悲伤厌恶<p>心想终于不磨磨唧唧了我看的直想快进我可能是…有病…<\p>
3	中性厌恶中性<p>我之前记得，哎！说再多都是废话，我错了，我忘了<\p>
6	爱爱<p>如果投胎到我家这种全家热爱吃吃吃的家里面，那不胖都不行。<\p>
5	厌恶厌恶厌恶<p>看不惯我的人多了去了，你算老几？自以为是。日弥烂眼儿呢，我觉得乐视该给你涨到一元一条<\p>
1	中性中性爱快乐<p>在一起久就会像彼此<\p>
3	中性中性<p>我不知道啊··可是眼睛就是流眼泪了·所以我觉得奇怪啊<\p>
6	爱中性<p>问：如何隐晦的表达一个人身材很胖？答：他有领导范<\p>
6	爱中性<p>原来如此，我都糊涂啦<\p>
6	中性中性<p>是啊，静月，给艾韵回复了，就不再重复！<\p>
6	中性中性<p>有就不错了，允悲<\p>
1	中性快乐<p>起的晚的好处就是醒过来直接看到大雪花，哈哈哈<\p>
1	爱快乐<p>好的，你别忘了哦！<\p>
6	中性中性<p>你要张汉帮娜扎买水军给营销号发红包的资料吗塘主土豪呢<\p>
6	厌恶厌恶<p>那梦到和贾士凯打一晚上麻将的份上可以给张票吗<\p>
1	中性中性<p>哈哈，好，下次来吃肉<\p>
1	中性中性中性快乐快乐中性<p>感你米包到成条粽感?哈哈~几时放假阿?订左机票翻来未阿?<\p>
3	悲伤悲伤<p>唉说来都是伤心泪<\p>
6	中性中性<p>只可惜没有偏爱  何来恃又怎能不恐<\p>
2	中性中性中性<p>你拍的真好看<\p>
6	中性爱<p>其实主要是我不怕被咬，拿起来多捋捋就好了<\p>
1	快乐快乐<p>吃欢乐了！以后有的是机会！<\p>
6	中性中性<p>还记得文章链接或者标题或者查找方式吗？很有兴趣<\p>
5	厌恶厌恶厌恶<p>那可逗了我跟你也不熟<\p>
6	中性快乐<p>电动牙刷就是震动强烈，但你不要硬搓就不会了。<\p>
6	中性中性<p>提莫吧隐身着呢<\p>
6	中性爱<p>为了多看她我脖子都习惯性歪向右边恢复不过来了<\p>
2	中性爱<p>恩，之前都不爱出去，现在随便出去选个小岔路就很好看<\p>
5	厌恶厌恶<p>就你不二，二百五一个<\p>
3	悲伤悲伤<p>哎～下次挑个好日子！<\p>
3	悲伤悲伤<p>瘦，那都是5年前的事了<\p>
2	中性中性中性中性<p>就是一个光头，演员江水，我没说喜欢他，我喜欢王胜利那种<\p>
6	中性快乐<p>我要七月份才能回来啊<\p>
6	快乐厌恶<p>嗯呢，我们要翻身咯<\p>
6	中性快乐快乐<p>动心归动心，敦煌得排队〜德国和瑞士是我现在排位最靠前的愿望啦。攒钱ing〜去年花太多了…<\p>
1	快乐快乐快乐<p>哦哟哟哟那我岂不是要骄傲了<\p>
1	中性快乐<p>嘿嘿！我已经上车了哈<\p>
5	厌恶厌恶<p>是呀，十秒后在另个世界世界了，恭喜你<\p>
2	爱爱<p>啊！我还录了那个！当时的舞美也超好！！<\p>
6	爱厌恶中性厌恶<p>那也得我自己去发现啊<\p>
6	中性中性<p>我的意思是中山的月饼什么的比较好。合肥的就不知道了<\p>
1	中性快乐<p>哈哈，宝哥的纷纷，八错八错<\p>
6	爱快乐中性<p>小姐姐能推荐几款吗<\p>
6	中性中性<p>对啊，只有男朋友才这个样子<\p>
2	爱爱<p>这个色号确实很好看<\p>
1	爱快乐快乐快乐<p>超开心！马上就到了！<\p>
6	厌恶中性<p>很高兴您的问题解决了~<\p>
5	厌恶厌恶<p>人家鹿晗怎样关你屁事，有点自知之明好不好，好恶心的哦<\p>
2	爱快乐<p>高原红其实蛮可爱的拉<\p>
6	悲伤中性<p>详细可咨询微信服务号mj78900<\p>
6	快乐中性<p>那你们两个是不是还要包红包给我啊？<\p>
6	中性中性中性中性<p>嗯嗯我也是！之前姨妈不来吓到我了，现在都各种多吃，搭配起来你也是爱健身爱烘焙嘛<\p>
6	中性中性中性<p>对不起怪我早生了几年<\p>
6	爱快乐<p>好！动起来！<\p>
1	中性中性快乐中性快乐<p>哈哈，那你抓紧点<\p>
6	中性爱<p>有不好看的啊<\p>
6	中性中性爱中性<p>对，一个车模一个组装！<\p>
3	中性悲伤<p>不是想熬夜，是鼻子不透气憋的睡不着<\p>
6	中性中性中性中性<p>嗯嗯，要参会的老师把论文电子版发给他们～～<\p>
4	害怕害怕<p>绝对不开了。吓死我了<\p>
4	中性中性<p>杀的过程应该很痛吧…<\p>
5	厌恶厌恶<p>此言得之。然而多数人都鼠目寸光，又信心爆棚，都以为自己四十岁前能财务自由。<\p>
1	爱快乐<p>呵呵，恩，好东西不在多谢谢你能欣赏<\p>
1	快乐爱<p>懂得'''嘿嘿<\p>
6	中性悲伤中性<p>可怜摸摸头替你看朵朵<\p>
5	中性中性<p>在我妈眼里24都老的不行了！还口口说我脑子不想想年纪不小了。我好无法理解<\p>
6	中性中性<p>哎，当妈的是不容易啊<\p>
6	中性厌恶<p>怎么说的我好像只个只看外表不看内涵的男人，从来就不是好哇~<\p>
6	爱中性中性<p>日上就是很便宜，尤其是雅诗兰黛<\p>
6	爱爱<p>都会的，照顾好自己，我就放心<\p>
2	爱中性<p>我现在最爱熊熊<\p>
5	中性厌恶<p>你这傻13不会以为法拉第就是乐视汽车吧，傻鸟<\p>
5	中性厌恶厌恶<p>看来是小门小户的家教，指望自己使个性子，地球都得抖三抖呢<\p>
1	中性中性<p>哈哈胖点的抱着舒服我这小猫都能看见骨头的形<\p>
2	爱爱<p>准备得超级好！大家一起交换了暑假去旅游买回来的礼物<\p>
6	中性中性<p>个想好咋个发展我们分场啊<\p>
6	中性中性<p>我说下面那些评论<\p>
2	中性悲伤中性<p>姐姐我四十岁之前都没有停止努力过，你还早着呢，加油吧！<\p>
6	中性厌恶中性<p>对方在耍你，那你选择离开啊。<\p>
6	爱爱<p>自己去咩～不然学驴友在网上发帖就好啦～<\p>
5	厌恶厌恶<p>为你可怜啊，来来来为你默哀三分钟！起码我们不会平白无故的作为黑粉被唾弃哈<\p>
6	爱中性中性中性<p>那你就是我的动力<\p>
6	中性中性<p>噢！不过说真的那部剧真的剧情真说不过去，还有压根没有喜欢杨妃。<\p>
6	中性中性中性<p>这仨，孙玥和邱爱华曾得过奥运会、世锦赛亚军，大梅得过奥运会和世界杯的季军。<\p>
1	中性快乐<p>哈哈哈哈，对啊对啊<\p>
2	快乐快乐<p>这个里面的神木隆之介也好帅<\p>
6	爱中性<p>都热到有西瓜啦，有你甜吗我们这里还没有，不过有粉色的芭乐<\p>
6	快乐快乐快乐<p>不是抓住了吗我在路上了<\p>
6	爱中性<p>恍恍惚惚说的我快飘起来了！<\p>
1	爱爱<p>你这么讲有点可爱了哈哈哈哈哈哈哈哈想反手给你个亲亲<\p>
6	中性快乐快乐<p>我还在他们的名字下边写上了我自己的名字仪式感满满~<\p>
6	中性中性<p>哦，那还可以，找那种防水的运动耳机就可以<\p>
6	中性悲伤<p>我吃强力枇杷膏好的不过现在大姨妈又来了<\p>
2	害怕爱<p>确实内心越来越强大了我们一起加油<\p>
5	厌恶厌恶<p>谁说了？找个我看看呢？<\p>
6	中性中性中性<p>可不可以不欺负刘先生～<\p>
6	中性中性<p>也就有点大，原来大家是故意开玩笑的，我还以为我审美出问题了<\p>
3	爱悲伤<p>勇敢地爱上我就勇敢地忘记你。<\p>
6	中性中性<p>啊，我快痴线了，又稳到人交接了，又唔批人走喔癫噶<\p>
6	中性悲伤中性悲伤中性<p>人社局的审核的，打电话问审核的人就行。<\p>
1	中性中性<p>嗯，我也特别开心她能看到而且喜欢。<\p>
2	爱爱<p>感谢好友抬爱！周一心情愉快！<\p>
2	厌恶中性<p>喜欢你傻的有钱<\p>
5	厌恶厌恶<p>传达的什么狗屁三观还单传传p啊家里有王位继承咋滴还接盘隔壁老王简直作践人<\p>
6	中性悲伤中性<p>从来没有过好吗<\p>
6	快乐悲伤<p>我去一会说搬一会说不搬的我可爱的小墙纸<\p>
1	爱爱爱爱爱快乐<p>嗯！有机会我再去吃哈哈哈哈哈<\p>
1	中性中性中性<p>嗯嗯好晚安〜<\p>
2	中性中性<p>期待你白白的腿lp<\p>
1	中性中性<p>哈哈，明天去买海鲜，再大吃一顿，哈哈哈，给你拍照片给你过瘾<\p>
3	中性中性中性<p>烦银，可怜我的飞宝宝<\p>
6	中性快乐中性快乐<p>真想唱雾尽天蓝太贴切了！<\p>
6	中性中性<p>确实不一样，我家这俩也特别不一样，白仔很闹腾<\p>
6	中性中性<p>鬼扯着鸡下的蛋，对着那些怕死，要面子，要钱，无聊之人说这是世间吃了不死人，顶多死鸡蛋的鸡蛋<\p>
1	爱中性中性<p>那奖励我和他睡觉吧、<\p>
1	中性爱中性<p>鸡公子不是人家的手艺吗哈哈<\p>
1	中性中性<p>哈哈，嗯哈，必须的撒，找你要专辑都是店店里面用<\p>
1	厌恶厌恶<p>哈哈哈，说得好，我也觉得应该问问她这个问题<\p>
6	中性快乐中性<p>好吧，转来我看。<\p>
6	快乐中性<p>本来都要哭了眼泪一下止住了<\p>
6	中性中性<p>学姐用良心向你推荐章光101<\p>
6	爱中性<p>其实每关开始不难要打三星的时候才开始难的而且打后面可以多得植物更可以回来打前面了<\p>
1	爱爱爱<p>因为你最厉害哈哈哈<\p>
2	厌恶中性<p>嗯，我也相信春春的眼光，所以我更相信祝律师一定能处理好这件事，毕竟关注率太高了<\p>
6	快乐快乐<p>老夫老妻的还承认啥呀<\p>
6	中性悲伤<p>这个我有的，不过想起来就涂下。你刀口会痒伐？<\p>
1	快乐快乐<p>哈哈哈就米就米甘冇理由唔抹噶嘛<\p>
6	爱快乐<p>难道你没看过爱情公寓3么？<\p>
1	爱中性<p>不是应该笑出来吗捂脸干嘛啊这样会让我觉得自己很帅对小女生很有吸引力的<\p>
6	中性中性<p>洗了头吹风吹的<\p>
1	中性快乐快乐<p>恩，肯定的，不容易啊，啥时候老吴能回来<\p>
6	中性中性<p>好期待又胖又黑的你<\p>
5	中性厌恶<p>容不得你说我半句不好，小心点<\p>
6	爱爱<p>这次演技真没得诟病<\p>
6	爱快乐<p>没有会在家做keep～<\p>
1	中性快乐<p>哈哈，为不秀恩爱点赞<\p>
6	中性中性<p>我没注意看，我感觉韩国还是本土的一些品牌更优惠。<\p>
1	中性中性中性中性<p>谢谢，我一定要园我的梦想<\p>
1	中性中性中性中性<p>哈哈有进步啊回去请你歹饭！喊你<\p>
6	中性中性<p>肯定是你上网的姿势不对<\p>
6	爱快乐<p>没事，我马上回去了<\p>
6	中性中性<p>可能陕北条件比较差、好的也没好哪里去呀<\p>
6	爱爱<p>不是哦，最近特价七点多，店里卖一万多…<\p>
6	快乐中性<p>真的现在越来越暴躁了<\p>
3	中性中性<p>是的，身上太痒了  受不了，睡了一夜受不了！！！蒸包子！<\p>
6	中性中性中性<p>你是说初二吗<\p>
6	爱快乐<p>所以我伪装得很好！我活下来了！<\p>
3	悲伤爱<p>好心疼你啊！！抱抱他会有报应的<\p>
3	中性中性<p>抱住我丁。委屈的不行。<\p>
1	中性爱中性<p>木有，我管那项目。可以帮你开小灶。嘿嘿。<\p>
2	中性中性快乐<p>好嘞爱你哦<\p>
1	快乐快乐<p>是的，那是生我养我的地方<\p>
6	中性悲伤<p>对，现在锻炼锻炼我的抗压能力，以后进了社会才不至于那么怂<\p>
6	中性中性<p>必须的女人要越年轻时就越想明白此道理<\p>
1	中性快乐中性快乐<p>哈哈哈哈哈你觉得我变得多吗<\p>
6	爱中性<p>真老了，还偷偷焗油呢<\p>
1	爱爱<p>等这些钱都被用完了我就看得起了哈哈<\p>
6	爱中性<p>是的～我还会跟进步的～<\p>
6	爱爱爱<p>招商银行跟广发好像还有活动<\p>
6	爱爱<p>量力而行，不要高杠杆加油<\p>
5	中性厌恶厌恶<p>你评价音乐我不管，别说粉，就算路人也没人理，你招人烦的是最后一句:要动手打人了，你谁啊？？<\p>
6	中性爱<p>时而官方也正常的<\p>
6	中性中性<p>你奏凯，我喝了两口很想吐<\p>
6	中性中性中性<p>每个都是独一无二的，一个都不能少！！<\p>
5	厌恶厌恶<p>好吧，不喜欢可以不评论<\p>
6	厌恶快乐<p>寄到那边了明天去拿<\p>
6	中性中性<p>只能说电信属于中上水平，不高也不低，可以接受的类型<\p>
1	爱快乐<p>中式菜做的好就行啦，最要紧，是你家人吃的开心<\p>
6	快乐中性<p>看看东西再看看手机里的八万，啊有信心活着了<\p>
6	中性中性<p>是啊是啊，对啊，才发现，嗯·····有道理，这也是个创意点<\p>
2	中性中性<p>好好搞回来了请我吃饭<\p>
5	中性爱<p>对，所以用了一次hobo之后就不想再用了而且纸也太薄，不喜欢。<\p>
5	厌恶爱厌恶<p>感觉很多博主起初都很实在后面很多都为了团而团毕竟诱惑真的很大<\p>
2	中性中性<p>确实很美，不过我发了一张很一般的图，迷惑下大家<\p>
6	爱爱快乐<p>可以！再介绍个麻友给你认识哈！<\p>
6	爱厌恶中性<p>恩恩，是金在中~<\p>
6	快乐快乐<p>恩我知道不是狗<\p>
6	中性悲伤<p>我很自责给他发了这条<\p>
6	中性中性<p>你没有游戏天赋我是不会坑自己的小胖子<\p>
6	中性中性中性<p>那个不是镜像版的么<\p>
5	厌恶厌恶<p>她又不是我家的，只是作为一个旁人觉得很过分而已<\p>
2	爱爱<p>全能大小姐！温柔又美丽！<\p>
1	中性中性<p>不好意思，原谅我笑出声<\p>
1	快乐快乐<p>啊哈哈哈哈哈哈哈哈哈哈哈哈艾玛现在返璞归真了不是！！！！哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈<\p>
6	中性中性<p>我都不知道能不能等它开背  先种着再说<\p>
5	中性中性<p>你拉倒吧我要是在零下六度穿裙子出去那就是神经病了<\p>
5	中性中性厌恶<p>我说你说假话<\p>
6	中性中性中性<p>大人收到祝小孩儿早日康复<\p>
5	中性中性<p>还是别招惹。对那些人不能有一丁点爱心<\p>
6	中性悲伤中性<p>我相信你今天的多做，总有一天能让大家都少做的。<\p>
6	爱爱<p>靓…以前肥肥哋靓啲～<\p>
6	中性中性<p>有黑科技精密陶瓷技术，你这都是小意思，想要啥就有啥，能做到百变机身<\p>
6	爱快乐中性<p>我明明没有睡着你为什么要唤醒我<\p>
6	中性悲伤<p>那我转发一次好了<\p>
1	中性中性<p>好哒～啵啵～<\p>
6	快乐中性<p>不系啊，稳个净色背景影，或者直接稳个蓝天白云日记影就毛问题啦！只是要个型！不系要一模一样的！<\p>
6	中性中性<p>学校里的东西'一般都贵一点的'<\p>
1	快乐中性<p>为什么啊，我福气这么好吗嘻嘻嘻嘻<\p>
6	爱中性<p>哦，那是我搞错了，不好意思。<\p>
6	悲伤快乐<p>你脸没大好咩<\p>
5	中性厌恶<p>有的，不想戴眼镜看的话画面还是重影的，戴了眼镜画面是暗的，烦死了。<\p>
5	厌恶厌恶厌恶厌恶<p>你tm就那么无聊、我发我的挨着你全家了？<\p>
1	中性爱中性<p>哈哈哈哈哈痴情男儿郎<\p>
6	中性中性<p>我现在也在处理中，刚点了外卖结果送过来不是我的，耽误了一晚上时间<\p>
1	中性爱<p>啊哈那要感谢路人甲帮我用手机按了张留影，哈哈<\p>
4	快乐中性<p>你一说  我真觉得那眼睛好可怕！！！<\p>
5	厌恶厌恶<p>你虚妄的道德勇气来自于哪里？<\p>
6	中性中性<p>好吧…明晚试试<\p>
1	悲伤中性中性<p>哈哈，那就买需要的，其实我喜欢买一些不作用的东西<\p>
3	悲伤悲伤<p>我也不甘心，但我等他到了就穿不了了，最后我去天美意买了双<\p>
1	快乐中性中性<p>哈哈哈哈哈！！算卵癫了那个人<\p>
6	悲伤中性<p>没事啦，只是经常要出差这周已经从东莞-深圳-石家庄-北京了，那是做饭切到手了<\p>
1	悲伤快乐<p>哈哈哈哈哈我好羞愧，我去翻一下<\p>
5	中性中性<p>为啥我不行，客服告诉我，手机vip想看电视的话，每个月加钱，烦死我了，还要转换<\p>
6	中性中性厌恶<p>要不是冲着设计，衣服基本一次性<\p>
1	爱快乐<p>哈哈哈。对嘛。是要早点<\p>
2	爱快乐<p>我也觉得你很可爱啊<\p>
1	爱快乐<p>掉一地没得嘛，自己说暗恋我很久的！<\p>
5	中性中性<p>我最讨厌那群二百五，天天吃这个不行那个不行的<\p>
3	中性悲伤中性悲伤<p>工作好难好难找的哇<\p>
6	爱快乐<p>应该没有，估计要与世隔绝一小阵哈<\p>
1	中性中性中性<p>哈哈…小屁孩…还是那么高的…哼…其实把闹钟铃声调回高三常用的那个…你会不自觉的蹦起来…<\p>
6	中性中性<p>他是被强迫的，相信我，都是轩轩干的<\p>
2	爱中性<p>我决定以后都走可爱少女风<\p>
6	中性爱中性<p>倒下了怎么给我们年糕赚钱买小鱼干<\p>
2	中性中性<p>女生啊应该要自信一点毕竟女生在我眼里都是小公主越自信越美丽<\p>
2	中性中性<p>对对对，那只440的口红看着好丑，可是上色超显白，然后涂上330的唇彩，搭配起来很润也超好看啊！！？<\p>
5	厌恶厌恶厌恶厌恶厌恶<p>不一定那次猎场女主上热搜带了他（全名）第二天也没见涨多少<\p>
6	中性中性<p>瘦子还是喜欢瘦子的<\p>
6	中性中性快乐<p>亲测有效睫毛长了不少！<\p>
6	悲伤悲伤<p>我其实是想认真读书的，但是觉得开学才学的这些太虚老，没得意思，可能过段时间就好老。<\p>
2	爱爱<p>由内而外散发一种迷人的魅力<\p>
5	厌恶厌恶<p>叫又怎么样?演员侵权了吗?演员抄袭了吗?上法庭的是谁?不用借此攻击唐嫣。<\p>
6	悲伤中性<p>大家都在欺负喵爷<\p>
6	爱中性<p>你不行的！！，亲！<\p>
1	爱快乐<p>哈哈，又要出发啦！你才真是马不停蹄！<\p>
6	快乐中性<p>那也是技术流老啥<\p>
